company_name,url,number,category,position,person_name
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N1,Revenue Xplor Pay,M...
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N1,CTO,J...
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N1,Legal,M...
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N2,Accounting,R...
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N2,Int'l Tax,M...
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N2,Strategy & Development,N...
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N2,Finance & IR,A...
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N2,Finance Transformation,D...
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N2,Talent Acquisition & Total R...,K...
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N2,Internal Comms,A...
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N2,Growth & Account,D...
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N2,Customer Support,B...
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N2,Product Operations,A...
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N2,Operations,N...
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N2,Payments Strategy,G...
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N2,CTO Xplor Pay,J...
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N2,Software Engineering,C...
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N2,Data Operations,A...
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N2,Operations & Cloud,M...
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N2,Data Engineering & Operations,Z...
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N2,Platform Development,M...
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N2,Software Engineering,T...
Xplor,http://www.xplortechnologies.com, +1 314 732 0515,N2,Software Engineering,S...
XPO Logistics Europe,http://www.europe.xpo.com, +33 472 836 600,Board,President,Luis Gomez
XPO Logistics Europe,http://www.europe.xpo.com, +33 472 836 600,Board,Chairman of the Board,Bradley Jacobs
XPO Logistics Europe,http://www.europe.xpo.com, +33 472 836 600,Board,Lead Director,Michael Jesselson
XPO Logistics Europe,http://www.europe.xpo.com, +33 472 836 600,Board,Director,Allison Landry
XPO Logistics Europe,http://www.europe.xpo.com, +33 472 836 600,Board,Director,Johnny Taylor
XPO Logistics Europe,http://www.europe.xpo.com, +33 472 836 600,N1,Accounting,C...
XPO Logistics Europe,http://www.europe.xpo.com, +33 472 836 600,N1,IR,T...
XPO Logistics Europe,http://www.europe.xpo.com, +33 472 836 600,N1,UK & Ireland,D...
XPO Logistics Europe,http://www.europe.xpo.com, +33 472 836 600,N1,France,B...
XPO Logistics Europe,http://www.europe.xpo.com, +33 472 836 600,N1,KeyPL,J...
XPO Logistics Europe,http://www.europe.xpo.com, +33 472 836 600,N1,Transport,L...
XPO Logistics Europe,http://www.europe.xpo.com, +33 472 836 600,N1,Transportation NA,D...
XPO Logistics Europe,http://www.europe.xpo.com, +33 472 836 600,N1,Truck Brokerage NA,L...
XPO Logistics Europe,http://www.europe.xpo.com, +33 472 836 600,N1,Operations,E...
XPO Logistics Europe,http://www.europe.xpo.com, +33 472 836 600,N1,Technology,N...
XPO Logistics Europe,http://www.europe.xpo.com, +33 472 836 600,N1,Strategic Accounts,P...
XPO Logistics Europe,http://www.europe.xpo.com, +33 472 836 600,N2,BusDev KeyPL,R...
XPO Logistics Europe,http://www.europe.xpo.com, +33 472 836 600,N2,Technology UK & Ireland,D...
XPO Logistics Europe,http://www.europe.xpo.com, +33 472 836 600,N2,Development,M...
XPO Logistics,http://www.xpo.com, +1 269 697 0694,Board,CEO,Mario Harik
XPO Logistics,http://www.xpo.com, +1 269 697 0694,Board,Chairman of the Board,Bradley Jacobs
XPO Logistics,http://www.xpo.com, +1 269 697 0694,Board,Vice Chairman of the Board,Allison Landry
XPO Logistics,http://www.xpo.com, +1 269 697 0694,Board,Lead Director,Johnny Taylor
XPO Logistics,http://www.xpo.com, +1 269 697 0694,Board,Director,Bella Allaire
XPO Logistics,http://www.xpo.com, +1 269 697 0694,Board,Director,Wes Frye
XPO Logistics,http://www.xpo.com, +1 269 697 0694,Board,Director,Michael Jesselson
XPO Logistics,http://www.xpo.com, +1 269 697 0694,Board,Director,Irene Moshouris
XPO Logistics,http://www.xpo.com, +1 269 697 0694,N1,CFO,Kyle Wismans
XPO Logistics,http://www.xpo.com, +1 269 697 0694,N1,President East,T...
XPO Logistics,http://www.xpo.com, +1 269 697 0694,N1,President West,A...
XPO Logistics,http://www.xpo.com, +1 269 697 0694,N1,COO,Dave Bates
XPO Logistics,http://www.xpo.com, +1 269 697 0694,N1,Communications,M...
XPO Logistics,http://www.xpo.com, +1 269 697 0694,N1,HR,C...
XPO Logistics,http://www.xpo.com, +1 269 697 0694,N1,CIO,J...
XPO Logistics,http://www.xpo.com, +1 269 697 0694,N1,Legal & Secretary,W...
XPO Logistics,http://www.xpo.com, +1 269 697 0694,N1,Strategy,A...
XPO Logistics,http://www.xpo.com, +1 269 697 0694,N1,Europe,L...
XPO Logistics,http://www.xpo.com, +1 269 697 0694,N1,Linehaul,T...
XPO Logistics,http://www.xpo.com, +1 269 697 0694,N1,Sales,A...
XPO Logistics,http://www.xpo.com, +1 269 697 0694,N2,Accounting,C...
XPO Logistics,http://www.xpo.com, +1 269 697 0694,N2,Compliance,M...
XPO Logistics,http://www.xpo.com, +1 269 697 0694,N2,Finance APAC,S...
XPO Logistics,http://www.xpo.com, +1 269 697 0694,N2,Finance Planning & Analysis,T...
XPO Logistics,http://www.xpo.com, +1 269 697 0694,N2,HR Southern,M...
XPO Logistics,http://www.xpo.com, +1 269 697 0694,N2,Infrastructure,M...
XPO Logistics,http://www.xpo.com, +1 269 697 0694,N2,Technology,S...
XPO Logistics,http://www.xpo.com, +1 269 697 0694,N2,Sales & Customer Experience...,D...
XPO Logistics,http://www.xpo.com, +1 269 697 0694,N2,Enterprise Sales,B...
XPO Logistics,http://www.xpo.com, +1 269 697 0694,N2,National Sales,M...
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,Board,CEO,Mark King
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,Board,Chairman of the Board,Mark Grabowski
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,Board,Director,Jair Clarke
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,Board,Director,Chelsea Grayson
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,Board,Director,Jeffrey Lawrence
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,Board,Director,Brenda Morris
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,N1,CFO,John Meloun
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,N1,President,S...
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,N1,COO,Ryan Junk
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,N1,Legal,A...
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,N1,Marketing Technology,D...
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,N1,Strategic Development,G...
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,N1,HR,T...
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,N1,Sales,I...
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,N2,Finance,M...
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,N2,Financial Planning & Analysis,K...
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,N2,Digital Operations,J...
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,N2,Fitness Streaming Programming,A...
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,N2,Supply Chain & Procurement,A...
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,N2,Legal,E...
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,N2,Talent & Programming,A...
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,N2,National Sales,V...
Xponential Fitness,http://www.xponential.com, +1 949 346 3000,N2,Product Sales,C...
Xpro India,http://www.xproindia.com, +91 129 223 3915,Board,CEO,C. Bhaskar
Xpro India,http://www.xproindia.com, +91 129 223 3915,Board,Chairman of the Board,Sidharth Birla
Xpro India,http://www.xproindia.com, +91 129 223 3915,Board,Director,Madhushree Birla
Xpro India,http://www.xproindia.com, +91 129 223 3915,Board,Director,Suhana Murshed
Xpro India,http://www.xproindia.com, +91 129 223 3915,N1,CFO,V K Agarwal
Xpro India,http://www.xproindia.com, +91 129 223 3915,N1,COO,H Bakshi
Xpro India,http://www.xproindia.com, +91 129 223 3915,N1,CIO,S...
Xpro India,http://www.xproindia.com, +91 129 223 3915,N1,Secretary,K...
Xpro India,http://www.xproindia.com, +91 129 223 3915,N1,Commercial,S...
Xpro India,http://www.xproindia.com, +91 129 223 3915,N2,QA & Customer Support,A...
XPO Logistics France,http://www.fr.xpo.com, +33 472 836 600,Board,Managing Director,Bruno Kloeckner
XPO Logistics France,http://www.fr.xpo.com, +33 472 836 600,Board,Director,Christophe Gicquel
XPO Logistics France,http://www.fr.xpo.com, +33 472 836 600,N1,Agency,J...
XPO Logistics France,http://www.fr.xpo.com, +33 472 836 600,N1,Chief of Staff,S...
XPO Logistics France,http://www.fr.xpo.com, +33 472 836 600,N1,Operations,F...
XPO Logistics France,http://www.fr.xpo.com, +33 472 836 600,N1,Cluster,P...
XPO Logistics France,http://www.fr.xpo.com, +33 472 836 600,N1,IT Project,A...
XPO Logistics France,http://www.fr.xpo.com, +33 472 836 600,N1,Sales,C...
XPO Logistics France,http://www.fr.xpo.com, +33 472 836 600,N1,Regional,F...
XPO Logistics France,http://www.fr.xpo.com, +33 472 836 600,N2,Contract,A...
XPO Logistics France,http://www.fr.xpo.com, +33 472 836 600,N2,Operational Excellence,F...
XPO Logistics France,http://www.fr.xpo.com, +33 472 836 600,N2,Marine Operations,M...
XPO Logistics France,http://www.fr.xpo.com, +33 472 836 600,N2,Network Project,T...
XPO Logistics France,http://www.fr.xpo.com, +33 472 836 600,N2,Cluster,J...
XPO Logistics France,http://www.fr.xpo.com, +33 472 836 600,N2,IT Project,A...
XPO Logistics France,http://www.fr.xpo.com, +33 472 836 600,N2,BusDev,P...
XPO Logistics France,http://www.fr.xpo.com, +33 472 836 600,N2,Sales,B...
XPO Logistics France,http://www.fr.xpo.com, +33 472 836 600,N2,Contract Sales,N...
XPO Logistics France,http://www.fr.xpo.com, +33 472 836 600,N2,Sales Operations & Marketing,M...
XPO Logistics France,http://www.fr.xpo.com, +33 472 836 600,N2,Revenue,P...
Xpressbees,http://www.xpressbees.com, +91 4911 6100,Board,CEO,Amitava Saha
Xpressbees,http://www.xpressbees.com, +91 4911 6100,N1,CFO,Rahul Agrawal
Xpressbees,http://www.xpressbees.com, +91 4911 6100,N1,Business,H...
Xpressbees,http://www.xpressbees.com, +91 4911 6100,N1,HR & Admin,A...
Xpressbees,http://www.xpressbees.com, +91 4911 6100,N1,3PL Operations,E...
Xpressbees,http://www.xpressbees.com, +91 4911 6100,N1,Sales Marketing,A...
Xpressbees,http://www.xpressbees.com, +91 4911 6100,N1,Channel Management,R...
Xpressbees,http://www.xpressbees.com, +91 4911 6100,N1,Process & Products,S...
Xpressbees,http://www.xpressbees.com, +91 4911 6100,N1,Engineering,R...
Xpressbees,http://www.xpressbees.com, +91 4911 6100,N1,Enterprise Sales,A...
Xpressbees,http://www.xpressbees.com, +91 4911 6100,N2,Talent Acquisition,S...
Xpressbees,http://www.xpressbees.com, +91 4911 6100,N2,HR,A...
Xpressdocs,http://www.xpressdocs.com, +1 817 321 7900,Board,CEO,Darrin Rayner
Xpressdocs,http://www.xpressdocs.com, +1 817 321 7900,N1,CFO,Rachel Mathews
Xpressdocs,http://www.xpressdocs.com, +1 817 321 7900,N1,COO,Chasity Torti
Xpressdocs,http://www.xpressdocs.com, +1 817 321 7900,N1,CTO,M...
Xpressdocs,http://www.xpressdocs.com, +1 817 321 7900,N1,Premedia & Operations,J...
Xpressdocs,http://www.xpressdocs.com, +1 817 321 7900,N1,Sales & Resale,D...
Xpressdocs,http://www.xpressdocs.com, +1 817 321 7900,N1,Sales & BusDev,E...
Xpressdocs,http://www.xpressdocs.com, +1 817 321 7900,N2,Finance,L...
Xpressdocs,http://www.xpressdocs.com, +1 817 321 7900,N2,Account Management,D...
Xpressdocs,http://www.xpressdocs.com, +1 817 321 7900,N2,Enterprise Sales,G...
Xpressdocs,http://www.xpressdocs.com, +1 817 321 7900,N2,Account,K...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,Board,Co-CEO,Paul Cuff
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,Board,Co-CEO,Ben Bramhall
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,Board,Chairman of the Board,Alan Bannatyne
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,Board,Senior Director,Margaret Snowdon
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,Board,Director,Sarah Ing
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,Board,Director,Imogen Joss
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,Board,Director,Aisling Kennedy
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,Board,Director,Martin Sutherland
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N1,CFO,Snehal Shah
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N1,Investment,S...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N1,Pensions Operations,L...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N1,North,W...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N1,Marketing & BusDev,M...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N1,Legal,Z...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N1,Advisory,P...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N1,Scotland Office,G...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N1,Guildford,E...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N1,HR,R...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N1,Administration,D...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N2,Compliance & MLRO,J...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N2,Transitions,S...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N2,CIO,J...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N2,Strategic Relationships,N...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N2,Control,B...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N2,Risk Transfer,H...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N2,Assurance,C...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N2,Risk Management,A...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N2,Investment Guildford,A...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N2,Investment,A...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N2,Investment Leeds,B...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N2,Investment Reading,C...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N2,Investments Scotland,A...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N2,Employee Engagement,C...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N2,Client Services Admin,J...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N2,Operations Bristol & Birmin...,M...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N2,Operations London & Chelmsf...,S...
XPS Pensions Group,http://www.xpsgroup.com, +44 118 918 5000,N2,Member Engagement Hub,C...
XPV Water Partners,http://www.xpvwaterpartners.com, +1 416 864 0475,Board,Managing Partner,David Henderson
XPV Water Partners,http://www.xpvwaterpartners.com, +1 416 864 0475,N1,CFO,Sean Connor
XPV Water Partners,http://www.xpvwaterpartners.com, +1 416 864 0475,N1,Business,E...
XPV Water Partners,http://www.xpvwaterpartners.com, +1 416 864 0475,N1,Business,L...
XPV Water Partners,http://www.xpvwaterpartners.com, +1 416 864 0475,N1,Investment,K...
XPV Water Partners,http://www.xpvwaterpartners.com, +1 416 864 0475,N1,Water,S...
XPV Water Partners,http://www.xpvwaterpartners.com, +1 416 864 0475,N1,Operating Partner,J...
XPV Water Partners,http://www.xpvwaterpartners.com, +1 416 864 0475,N1,Talent,A...
XPV Water Partners,http://www.xpvwaterpartners.com, +1 416 864 0475,N2,Control,S...
XPV Water Partners,http://www.xpvwaterpartners.com, +1 416 864 0475,N2,Fund Control,J...
XPV Water Partners,http://www.xpvwaterpartners.com, +1 416 864 0475,N2,Portfolio Performance,T...
XPV Water Partners,http://www.xpvwaterpartners.com, +1 416 864 0475,N2,Stakeholder Management,N...
XPV Water Partners,http://www.xpvwaterpartners.com, +1 416 864 0475,N2,Investment,T...
XPV Water Partners,http://www.xpvwaterpartners.com, +1 416 864 0475,N2,Investment,A...
Xset,http://xset.com, +1 770 740 0040,Board,CEO,Greg Selkoe
Xset,http://xset.com, +1 770 740 0040,N1,COO,Steve Birkhold
Xset,http://xset.com, +1 770 740 0040,N1,Content,D...
Xset,http://xset.com, +1 770 740 0040,N1,Experience,R...
Xset,http://xset.com, +1 770 740 0040,N1,Innovation,L...
Xset,http://xset.com, +1 770 740 0040,N1,Merchandising,M...
Xset,http://xset.com, +1 770 740 0040,N1,Revenue,B...
Xset,http://xset.com, +1 770 740 0040,N1,Creative,W...
Xset,http://xset.com, +1 770 740 0040,N1,Finance,L...
Xset,http://xset.com, +1 770 740 0040,N1,Marketing Operations & PR,A...
Xset,http://xset.com, +1 770 740 0040,N1,Talent,T...
Xset,http://xset.com, +1 770 740 0040,N1,General Manager,N...
Xset,http://xset.com, +1 770 740 0040,N1,Esports,J...
Xset,http://xset.com, +1 770 740 0040,N1,Sales,T...
Xset,http://xset.com, +1 770 740 0040,N2,Team,M...
Xset,http://xset.com, +1 770 740 0040,N2,Creative,A...
Xset,http://xset.com, +1 770 740 0040,N2,Marketing & Partnerships,B...
Xsight Labs,http://xsightlabs.com, +972 779 981 581,Board,CEO,Yossi Meyouhas
Xsight Labs,http://xsightlabs.com, +972 779 981 581,Board,Director,Manuel Alba
Xsight Labs,http://xsightlabs.com, +972 779 981 581,Board,Director,Gavin Baker
Xsight Labs,http://xsightlabs.com, +972 779 981 581,Board,Director,Roi Bar-Kat
Xsight Labs,http://xsightlabs.com, +972 779 981 581,Board,Director,Guy Koren
Xsight Labs,http://xsightlabs.com, +972 779 981 581,Board,Director,Erez Shaizaf
Xsight Labs,http://xsightlabs.com, +972 779 981 581,Board,Director,Scott Tobin
Xsight Labs,http://xsightlabs.com, +972 779 981 581,Board,Director,Avigdor Willenz
Xsight Labs,http://xsightlabs.com, +972 779 981 581,N1,CFO,Sharon Dror
Xsight Labs,http://xsightlabs.com, +972 779 981 581,N1,CTO,G...
Xsight Labs,http://xsightlabs.com, +972 779 981 581,N1,Mktg & BusDev,R...
Xsight Labs,http://xsightlabs.com, +972 779 981 581,N1,Operations & HR,H...
Xsight Labs,http://xsightlabs.com, +972 779 981 581,N2,Control,H...
Xsight Labs,http://xsightlabs.com, +972 779 981 581,N2,Software Engineering,Y...
Xsight Labs,http://xsightlabs.com, +972 779 981 581,N2,Engineering Operations,R...
Xreal,http://www.nreal.ai, +86 152 0113 9071,Board,CEO,Chi Xu
Xreal,http://www.nreal.ai, +86 152 0113 9071,N1,Scientist & AR Algorithms,K...
Xreal,http://www.nreal.ai, +86 152 0113 9071,N1,ME & North Africa,N...
Xreal,http://www.nreal.ai, +86 152 0113 9071,N1,Brand & Mktg,O...
Xreal,http://www.nreal.ai, +86 152 0113 9071,N1,US Market,J...
Xreal,http://www.nreal.ai, +86 152 0113 9071,N1,Product,X...
Xreal,http://www.nreal.ai, +86 152 0113 9071,N1,Vice President,J...
Xreal,http://www.nreal.ai, +86 152 0113 9071,N1,Optical Engineering,B...
Xreal,http://www.nreal.ai, +86 152 0113 9071,N1,Software Development,Y...
Xreal,http://www.nreal.ai, +86 152 0113 9071,N2,PR,R...
Xreal,http://www.nreal.ai, +86 152 0113 9071,N2,Marketing,F...
Xreal,http://www.nreal.ai, +86 152 0113 9071,N2,Developer Platform,J...
Xsolis,http://www.xsolis.com, +1 855 371 0867,Board,CEO,Joan Butters
Xsolis,http://www.xsolis.com, +1 855 371 0867,N1,CFO,Rachel Vincion
Xsolis,http://www.xsolis.com, +1 855 371 0867,N1,COO,Chris Bayham
Xsolis,http://www.xsolis.com, +1 855 371 0867,N1,Data Science,B...
Xsolis,http://www.xsolis.com, +1 855 371 0867,N1,Medical,H...
Xsolis,http://www.xsolis.com, +1 855 371 0867,N1,Product,M...
Xsolis,http://www.xsolis.com, +1 855 371 0867,N1,Revenue,T...
Xsolis,http://www.xsolis.com, +1 855 371 0867,N1,CTO,Z...
Xspray Pharma,http://www.xspraypharma.com, +46 8730 3700,Board,CEO,Per Andersson
Xspray Pharma,http://www.xspraypharma.com, +46 8730 3700,Board,Chairman of the Board,Anders Ekblom
Xspray Pharma,http://www.xspraypharma.com, +46 8730 3700,Board,Director,Anders Bladh
Xspray Pharma,http://www.xspraypharma.com, +46 8730 3700,Board,Director,Maris Hartmanis
Xspray Pharma,http://www.xspraypharma.com, +46 8730 3700,Board,Director,Torbjörn Koivisto
Xspray Pharma,http://www.xspraypharma.com, +46 8730 3700,Board,Director,Christine Lind
Xspray Pharma,http://www.xspraypharma.com, +46 8730 3700,Board,Director,Robert Molander
Xspray Pharma,http://www.xspraypharma.com, +46 8730 3700,Board,Director,Carl-Johan Spak
Xspray Pharma,http://www.xspraypharma.com, +46 8730 3700,N1,COO,Linda Glimberg
Xspray Pharma,http://www.xspraypharma.com, +46 8730 3700,N1,Acting CFO,Michael Af Winklerfelt
Xspray Pharma,http://www.xspraypharma.com, +46 8730 3700,N1,Commercial,E...
Xspray Pharma,http://www.xspraypharma.com, +46 8730 3700,N1,Intellectual Property,C...
Xspray Pharma,http://www.xspraypharma.com, +46 8730 3700,N1,Regulation,A...
Xspray Pharma,http://www.xspraypharma.com, +46 8730 3700,N1,Research & Development,C...
Xspray Pharma,http://www.xspraypharma.com, +46 8730 3700,N2,CFO,N...
Xspray Pharma,http://www.xspraypharma.com, +46 8730 3700,N2,BusDev,A...
Xspray Pharma,http://www.xspraypharma.com, +46 8730 3700,N2,Marketing & Sales,A...
Xsolla,http://xsolla.com, +1 818 435 6613,Board,President,David Stelzer
Xsolla,http://xsolla.com, +1 818 435 6613,Board,Founder,Aleksandr Agapitov
Xsolla,http://xsolla.com, +1 818 435 6613,N1,CFO,Cathleen Nilson
Xsolla,http://xsolla.com, +1 818 435 6613,N1,COO,Mike Dershewitz
Xsolla,http://xsolla.com, +1 818 435 6613,N1,Marketing & Growth,B...
Xsolla,http://xsolla.com, +1 818 435 6613,N1,Product Fintech,A...
Xsolla,http://xsolla.com, +1 818 435 6613,N1,Strategy,C...
Xsolla,http://xsolla.com, +1 818 435 6613,N1,CTO,M...
Xsolla,http://xsolla.com, +1 818 435 6613,N1,Legal,C...
Xsolla,http://xsolla.com, +1 818 435 6613,N1,Game Industry Relations,J...
Xsolla,http://xsolla.com, +1 818 435 6613,N1,HR & Culture,S...
Xsolla,http://xsolla.com, +1 818 435 6613,N2,Americas,R...
Xsolla,http://xsolla.com, +1 818 435 6613,N2,APAC,J...
Xsolla,http://xsolla.com, +1 818 435 6613,N2,China,J...
Xsolla,http://xsolla.com, +1 818 435 6613,N2,Creative,A...
Xsolla,http://xsolla.com, +1 818 435 6613,N2,Design,K...
Xsolla,http://xsolla.com, +1 818 435 6613,N2,BusDev,S...
Xsolla,http://xsolla.com, +1 818 435 6613,N2,Consumer Insights & Data,A...
Xsolla,http://xsolla.com, +1 818 435 6613,N2,Global Partner Success,O...
Xsolla,http://xsolla.com, +1 818 435 6613,N2,Marketing,B...
Xsolla,http://xsolla.com, +1 818 435 6613,N2,Engineering,A...
Xsolla,http://xsolla.com, +1 818 435 6613,N2,Russia & Legal,N...
XSpring Capital,http://www.xspringcapital.com, +66 2624 6399,Board,CEO,Rathian Srimongkol
XSpring Capital,http://www.xspringcapital.com, +66 2624 6399,Board,Chairman of the Board,Thanarak Phongpetra
XSpring Capital,http://www.xspringcapital.com, +66 2624 6399,Board,Director,Thongchai Alongkorn
XSpring Capital,http://www.xspringcapital.com, +66 2624 6399,Board,Director,Pairoj Boonkongchuen
XSpring Capital,http://www.xspringcapital.com, +66 2624 6399,Board,Director,Apichart Chutrakul
XSpring Capital,http://www.xspringcapital.com, +66 2624 6399,Board,Director,Pinit Puapan
XSpring Capital,http://www.xspringcapital.com, +66 2624 6399,Board,Director,Kittichai Raktakanit
XSpring Capital,http://www.xspringcapital.com, +66 2624 6399,N1,Managing Director,V...
XtalPi,http://www.xtalpi.com, +1 617 717 9867,Board,CEO,Jian Ma
XtalPi,http://www.xtalpi.com, +1 617 717 9867,Board,Chairman of the Board,Shuhao Wen
XtalPi,http://www.xtalpi.com, +1 617 717 9867,N1,Science,P...
XtalPi,http://www.xtalpi.com, +1 617 717 9867,N1,Innovation,L...
XtalPi,http://www.xtalpi.com, +1 617 717 9867,N1,Human Resources,G...
XtalPi,http://www.xtalpi.com, +1 617 717 9867,N1,BusDev,T...
XtalPi,http://www.xtalpi.com, +1 617 717 9867,N2,Drug Discovery,L...
XtalPi,http://www.xtalpi.com, +1 617 717 9867,N2,Science & Research,M...
XtalPi,http://www.xtalpi.com, +1 617 717 9867,N2,Solid Form Design,M...
Xtant Medical,http://www.xtantmedical.com, +1 406 388 0480,Board,CEO,Sean Browne
Xtant Medical,http://www.xtantmedical.com, +1 406 388 0480,Board,Chairman of the Board,Stavros Vizirgianakis
Xtant Medical,http://www.xtantmedical.com, +1 406 388 0480,Board,Director,Johnny Bakewell
Xtant Medical,http://www.xtantmedical.com, +1 406 388 0480,Board,Director,Jonn Beeson
Xtant Medical,http://www.xtantmedical.com, +1 406 388 0480,Board,Director,Robert McNamara
Xtant Medical,http://www.xtantmedical.com, +1 406 388 0480,Board,Director,Lori Mitchell-Keller
Xtant Medical,http://www.xtantmedical.com, +1 406 388 0480,N1,CFO,Scott Neils
Xtant Medical,http://www.xtantmedical.com, +1 406 388 0480,N1,COO,Mark Schallenberger
Xtant Medical,http://www.xtantmedical.com, +1 406 388 0480,N1,Commercialization,K...
Xtant Medical,http://www.xtantmedical.com, +1 406 388 0480,N2,Marketing,J...
Xtant Medical,http://www.xtantmedical.com, +1 406 388 0480,N2,Sales,D...
Xtar,http://www.xtar.com, +1 571 281 3570,Board,Acting CEO & CFO,Robert McDade
Xtar,http://www.xtar.com, +1 571 281 3570,N1,Chief of Staff,M...
Xtar,http://www.xtar.com, +1 571 281 3570,N1,Engineering,J...
Xtar,http://www.xtar.com, +1 571 281 3570,N1,Sales & Mktg,T...
XTC New Energy Materials Xiamen,http://www.xtc-xny.com, +86 592 335 7677,Board,General Manager & Director,Long Jiang
XTC New Energy Materials Xiamen,http://www.xtc-xny.com, +86 592 335 7677,Board,Chairman of the Board,Jinhong Yang
XTC New Energy Materials Xiamen,http://www.xtc-xny.com, +86 592 335 7677,Board,Director,Han Chen
XTC New Energy Materials Xiamen,http://www.xtc-xny.com, +86 592 335 7677,Board,Director,Yanzhen He
XTC New Energy Materials Xiamen,http://www.xtc-xny.com, +86 592 335 7677,Board,Director,Chao'e Hong
